"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 03 13:37:59 GMT 2025","Thu Jul 03 13:38:15 GMT 2025","16012","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Thu Jul 03 13:37:44 GMT 2025","Thu Jul 03 13:37:56 GMT 2025","12081","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
