"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 03 05:48:29 GMT 2025","Thu Jul 03 05:48:34 GMT 2025","4812","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Thu Jul 03 05:48:24 GMT 2025","Thu Jul 03 05:48:29 GMT 2025","5236","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
