"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 27 13:36:35 GMT 2025","Sun Jul 27 13:36:39 GMT 2025","3789","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Sun Jul 27 13:36:26 GMT 2025","Sun Jul 27 13:36:32 GMT 2025","6417","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
