"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 11 13:38:20 GMT 2025","Fri Jul 11 13:38:24 GMT 2025","4598","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Fri Jul 11 13:38:09 GMT 2025","Fri Jul 11 13:38:16 GMT 2025","7522","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
