"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 23 13:29:41 GMT 2025","Sat Aug 23 13:29:45 GMT 2025","4042","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Sat Aug 23 13:29:34 GMT 2025","Sat Aug 23 13:29:40 GMT 2025","5878","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
