"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 08 13:44:09 GMT 2025","Fri Aug 08 13:44:14 GMT 2025","4753","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
"passed","Fri Aug 08 13:44:14 GMT 2025","Fri Aug 08 13:44:19 GMT 2025","4428","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
