"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 27 13:59:20 GMT 2025","Wed Aug 27 13:59:30 GMT 2025","10232","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
"passed","Wed Aug 27 13:59:31 GMT 2025","Wed Aug 27 13:59:35 GMT 2025","3869","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
