"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 03 13:38:35 GMT 2025","Sun Aug 03 13:38:39 GMT 2025","4137","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Sun Aug 03 13:38:26 GMT 2025","Sun Aug 03 13:38:31 GMT 2025","5546","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
