"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 02 14:34:58 GMT 2025","Wed Jul 02 14:35:05 GMT 2025","7058","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
"passed","Wed Jul 02 14:35:06 GMT 2025","Wed Jul 02 14:35:10 GMT 2025","4154","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
