"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 24 13:31:10 GMT 2025","Sun Aug 24 13:31:27 GMT 2025","16194","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
"passed","Sun Aug 24 13:31:28 GMT 2025","Sun Aug 24 13:31:32 GMT 2025","3846","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
