"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 12 13:34:42 GMT 2025","Sat Jul 12 13:34:47 GMT 2025","4555","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Sat Jul 12 13:34:31 GMT 2025","Sat Jul 12 13:34:38 GMT 2025","6931","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
