"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 13:40:59 GMT 2025","Mon Aug 18 13:41:12 GMT 2025","12445","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
"passed","Mon Aug 18 13:41:13 GMT 2025","Mon Aug 18 13:41:18 GMT 2025","5107","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
