"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 05 13:32:39 GMT 2025","Sat Jul 05 13:32:45 GMT 2025","5119","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Sat Jul 05 13:32:27 GMT 2025","Sat Jul 05 13:32:37 GMT 2025","9469","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
