"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 25 13:44:56 GMT 2025","Fri Jul 25 13:45:00 GMT 2025","3978","","ApiTest.spec.js","","","","@smoke @regression @apiTest second test",""
"passed","Fri Jul 25 13:44:37 GMT 2025","Fri Jul 25 13:44:45 GMT 2025","8417","","ApiTest.spec.js","","","","@smoke @regression @apiTest",""
